,particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits,pt
9358,702569788240564225,-211,-486.539,685.815,-1217.5,-0.084088,-0.0558487,-0.321767,-1,0,0.10094488
9359,702569788240568322,211,-486.539,685.815,-1217.5,0.214762,0.0411515,0.176211,1,2,0.21866907
9360,702569788223787009,211,-113.063,-30.1976,119.626,-0.190808,-0.157988,-0.225163,1,9,0.24772546
9361,702569788223799298,2212,-113.063,-30.1976,119.626,0.106887,0.03509,0.392652,1,0,0.112499505
9362,702569788223803394,2212,-113.063,-30.1976,119.626,-0.355177,0.0395548,0.361098,1,8,0.35737273
9363,702569994365435904,211,9.77815,14.3093,-84.0845,0.508061,0.57374,0.0502134,1,12,0.7663573
9364,702570063084912640,-211,9.77815,14.3093,-84.0845,0.0453932,0.234464,-0.169872,-1,13,0.23881775
9365,702570131804389376,211,4.82264,9.58556,-99.247,0.247249,0.105263,-0.211161,1,16,0.2687236
9366,702570200523866112,-211,4.82264,9.58556,-99.247,-0.0131326,0.357986,-0.623601,-1,11,0.3582268
9367,702570956438110208,211,1.27543,-1.06937,-82.0772,0.054104,-0.144825,0.138758,1,4,0.15460117
9368,702571025157586944,-211,1.27543,-1.06937,-82.0772,0.443472,-0.262721,-0.181636,-1,12,0.515451
9369,702572055949737984,-2212,0.559736,0.944012,-73.6309,0.111235,0.158482,0.892767,-1,10,0.19362275
9370,702572743144505344,-2212,-38.4853,-66.699,1095.14,-0.289752,-0.365432,7.18276,-1,2,0.4663655
9371,702572811863982080,211,-38.4853,-66.699,1095.14,-0.0112228,-0.156479,2.02863,1,3,0.15688094
9372,702573155461365760,211,31.7433,-12.4597,468.661,0.235196,-0.272007,3.43801,1,11,0.35959
9373,702573224180842496,-211,31.7433,-12.4597,468.661,0.0867405,0.145789,2.14211,-1,14,0.16964182
9374,702575354484621312,2212,-44.8713,-20.9771,65.731,-1.34408,-0.721767,4.09846,1,1,1.5256141
9375,702575354501402625,211,-67.3558,-32.907,134.113,0.190087,-0.25738,-0.162636,1,8,0.3199649
9376,702575354501406722,-211,-67.3558,-32.907,134.113,-0.138494,-0.0146014,-0.0449332,-1,1,0.13926159
9377,711568878563491840,-211,-0.0027763,0.0321702,-17.9614,-0.233907,-0.2793,6.33469,-1,0,0.3643089
9378,711569153441398784,321,-0.0027763,0.0321702,-17.9614,0.236721,0.338524,6.969,1,12,0.4130803
9379,711569428319305728,-211,-0.0027763,0.0321702,-17.9614,0.108417,-0.014206,0.321237,-1,0,0.10934375
9380,711569497038782464,211,-0.0027763,0.0321702,-17.9614,-0.0403378,-0.232951,5.59447,1,13,0.23641767
9381,711570046794596352,211,-0.0027763,0.0321702,-17.9614,-0.0337314,0.286798,-0.0885963,1,11,0.28877482
9382,711570115514073088,-211,-0.0027763,0.0321702,-17.9614,-0.0845048,-0.198131,-0.030497,-1,8,0.21539952
9383,711570184233549824,211,-0.0027763,0.0321702,-17.9614,-0.224171,0.362836,0.356281,1,14,0.4265004
9384,711570252953026560,211,-0.0027763,0.0321702,-17.9614,-0.381179,0.486324,1.23765,1,11,0.6179065
9385,711570321672503296,-211,-0.0027763,0.0321702,-17.9614,-0.0914808,-0.208322,0.134639,-1,9,0.22752316
9386,711570390391980032,211,-0.0027763,0.0321702,-17.9614,-0.154655,-0.141231,1.41291,1,12,0.2094382
9387,711570459111456768,-211,-0.0027763,0.0321702,-17.9614,-0.590792,0.32534,3.11438,-1,12,0.67444885
9388,711568878580273153,2212,-11.9812,-14.7462,312.757,0.289218,-0.0370057,0.873508,1,10,0.29157585
9389,711568878580277250,211,-11.9812,-14.7462,312.757,-0.80027,0.21998,1.52223,1,11,0.8299538
9390,711568878580281346,-211,-11.9812,-14.7462,312.757,0.279107,-0.302011,1.07656,-1,12,0.41123152
9391,711571696062038016,211,-0.0027763,0.0321702,-17.9614,-0.281919,-0.026901,0.405128,1,12,0.28319955
9392,711571764781514752,-211,-0.0027763,0.0321702,-17.9614,-0.345681,0.258535,1.54592,-1,1,0.4316662
9393,711572108378898432,211,21.7961,30.0294,289.354,-0.0480117,0.173539,1.71075,1,12,0.18005806
9394,711572177098375168,-211,21.7961,30.0294,289.354,0.506364,0.457194,4.75097,-1,11,0.6822249
9395,716072409471385600,211,0.0182884,0.0109113,19.9237,1.12031,-0.198624,3.07465,1,13,1.1377811
9396,716072478190862336,-211,0.0182884,0.0109113,19.9237,-0.681077,0.00681748,1.05969,-1,13,0.68111116
9397,716072546910339072,-321,0.0182884,0.0109113,19.9237,0.313421,-0.541439,0.551845,-1,11,0.6256108
9398,716072615629815808,211,0.0182884,0.0109113,19.9237,0.115286,0.22133,-0.483682,1,14,0.24955526
9399,716073302824583168,321,0.0182884,0.0109113,19.9237,-0.6133,-0.235132,-7.13964,1,2,0.65682876
9400,716073440263536640,321,0.0182884,0.0109113,19.9237,0.672767,0.330142,-4.7651,1,12,0.74940586
9401,716073508983013376,-211,0.0182884,0.0109113,19.9237,-0.425184,-0.154105,-0.218533,-1,7,0.4522497
9402,716073577702490112,-211,0.0182884,0.0109113,19.9237,-0.309645,-0.0328081,0.399407,-1,10,0.3113782
9403,716073646421966848,211,0.0182884,0.0109113,19.9237,0.463009,-0.2708,1.42293,1,12,0.536386
9404,716073783860920320,-211,0.0182884,0.0109113,19.9237,0.310319,0.135342,2.15731,-1,12,0.33854887
9405,716073852580397056,211,0.0182884,0.0109113,19.9237,0.310019,0.0871743,1.01043,1,11,0.32204214
9406,716073990019350528,-321,0.0182884,0.0109113,19.9237,-1.26433,-1.19665,-11.9148,-1,14,1.7408336
9407,716074058738827264,211,0.0182884,0.0109113,19.9237,-0.140848,-0.0196757,-0.812618,1,0,0.14221565
9408,716074814653071360,-211,0.0182884,0.0109113,19.9237,0.0697436,0.193284,-0.68387,-1,8,0.20548205
9409,716074883372548096,-211,0.0182884,0.0109113,19.9237,0.318977,-0.147318,-0.892974,-1,8,0.351353
9410,716074952092024832,-321,0.0182884,0.0109113,19.9237,1.08923,-0.826964,-2.73784,-1,13,1.367586
9411,716075020811501568,211,0.0182884,0.0109113,19.9237,0.306074,0.271456,-1.17432,1,13,0.40910837
9412,716075158250455040,-211,0.0182884,0.0109113,19.9237,1.02059,0.212493,-0.356452,-1,11,1.0424764
9413,716075226969931776,211,0.0182884,0.0109113,19.9237,-0.10165,0.278242,0.241201,1,14,0.2962285
9414,716075295689408512,-211,0.0182884,0.0109113,19.9237,1.2284,0.210204,1.23347,-1,12,1.2462553
9415,716075364408885248,211,0.0182884,0.0109113,19.9237,0.621883,-0.0593366,0.971578,1,11,0.62470734
9416,716075433128361984,-211,0.0182884,0.0109113,19.9237,0.543105,0.630359,2.42674,-1,10,0.832055
9417,716075501847838720,-211,0.0182884,0.0109113,19.9237,0.0233871,-0.772443,7.1495,-1,14,0.7727969
9418,716075708006268928,211,0.0182884,0.0109113,19.9237,-0.254642,-0.280751,2.59737,1,14,0.3790299
9419,716075914164699136,-211,0.0182884,0.0109113,19.9237,-0.0390433,0.196627,-0.251677,-1,8,0.20046586
9420,716076051603652608,-211,0.0182884,0.0109113,19.9237,-0.159041,0.341758,6.63712,-1,14,0.3769517
9421,716073508999794689,-211,-295.323,-197.148,-156.767,0.0631309,-0.130314,-0.0441349,-1,0,0.14480074
9422,716073577719271425,-211,-455.24,-667.548,1220.0,-0.134918,-0.0540836,-0.0630063,-1,0,0.1453544
9423,716073577719275522,211,-455.24,-667.548,1220.0,0.0464295,0.293625,0.0700546,1,1,0.29727316
9424,716074883389329409,-211,476.725,-12.6233,-1220.0,-0.203904,0.137106,-0.212668,-1,1,0.24571304
9425,716074883389333506,-211,476.725,-12.6233,-1220.0,0.229199,0.0931974,-0.0860075,-1,0,0.24742259
9426,716075433145143297,-211,420.021,885.605,2950.0,0.114735,-0.0610952,0.131407,-1,0,0.12998748
9427,716075433145147394,2212,420.021,885.605,2950.0,-0.150111,0.360998,-0.0683135,1,0,0.39096403
9428,716075914181480449,2212,-652.751,50.7229,-1046.52,-0.247305,-0.289732,-0.340547,1,1,0.38092571
9429,716076601359466496,211,10.4673,8.96142,15.622,0.263923,0.0639606,-0.139934,1,14,0.2715627
9430,716078800382722048,211,0.0182884,0.0109113,19.9237,-0.187319,-0.1031,-0.175844,1,6,0.21381772
9431,716078869102198784,-211,0.0182884,0.0109113,19.9237,-0.278816,0.0201351,-0.396744,-1,14,0.27954212
9432,716079693735919616,-2212,38.0052,60.7065,106.533,1.40592,2.25812,3.21686,-1,2,2.660022
9433,716079762455396352,211,38.0052,60.7065,106.533,0.0974631,0.143987,0.210843,1,12,0.17387153
9434,716079693752700929,2212,132.06,218.597,328.966,-0.0855871,0.0978277,-0.269457,1,0,0.12998235
9435,720576077818232832,211,-0.0287255,-0.0130785,-14.7223,-0.169023,-0.225166,0.217861,1,15,0.28154662
9436,720576146537709568,-211,-0.0287255,-0.0130785,-14.7223,-0.392027,0.670074,0.5239,-1,12,0.77632743
9437,720576215257186304,211,-0.0287255,-0.0130785,-14.7223,-0.265588,-0.0119261,0.405756,1,14,0.2658556
9438,720576283976663040,-211,-0.0287255,-0.0130785,-14.7223,0.153536,-0.302353,-0.32054,-1,12,0.3391027
9439,720576352696139776,211,-0.0287255,-0.0130785,-14.7223,-0.0258981,-0.397087,0.170913,1,13,0.39793065
9440,720576490135093248,-211,-0.0287255,-0.0130785,-14.7223,0.194168,-0.168563,0.630588,-1,12,0.2571278
9441,720576558854569984,211,-0.0287255,-0.0130785,-14.7223,0.430287,0.069247,0.573715,1,11,0.4358234
9442,720576627574046720,-211,-0.0287255,-0.0130785,-14.7223,0.106521,-0.0704452,0.790792,-1,0,0.12770768
9443,720576696293523456,211,-0.0287255,-0.0130785,-14.7223,-0.323046,-0.0907054,2.63537,1,12,0.33553866
9444,720576765013000192,-211,-0.0287255,-0.0130785,-14.7223,0.222678,-0.251231,3.77638,-1,14,0.33571196
9445,720577108610383872,211,-0.0287255,-0.0130785,-14.7223,-0.0856024,0.223905,6.4422,1,12,0.2397107
9446,720577177329860608,211,-0.0287255,-0.0130785,-14.7223,0.246003,0.690612,4.25141,1,13,0.7331183
9447,720577246049337344,-211,-0.0287255,-0.0130785,-14.7223,-0.292117,-0.216204,2.22144,-1,14,0.36342332
9448,720577314768814080,211,-0.0287255,-0.0130785,-14.7223,-0.553106,0.253735,2.14749,1,12,0.60852915
9449,720577383488290816,211,-0.0287255,-0.0130785,-14.7223,-0.0405426,0.354021,-0.0806353,1,10,0.35633492
9450,720577452207767552,-211,-0.0287255,-0.0130785,-14.7223,-0.346216,0.778698,1.04424,-1,12,0.8521949
9451,720577520927244288,211,-0.0287255,-0.0130785,-14.7223,0.0730079,-1.11709,-1.43125,1,13,1.1194732
9452,720577589646721024,2212,-0.0287255,-0.0130785,-14.7223,0.316084,-0.598612,-12.2684,1,15,0.6769383
9453,720577727085674496,-211,-0.0287255,-0.0130785,-14.7223,0.153289,0.121215,-0.424966,-1,11,0.19542414
9454,720577795805151232,211,-0.0287255,-0.0130785,-14.7223,0.437808,0.789788,7.76155,1,13,0.9030177
9455,720578208122011648,211,-0.0287255,-0.0130785,-14.7223,0.170073,-0.180783,-3.58285,1,12,0.24820822
9456,720578276841488384,-321,-0.0287255,-0.0130785,-14.7223,-0.48978,-0.299724,-4.72247,-1,2,0.5742116
9457,720578345560965120,211,-0.0287255,-0.0130785,-14.7223,0.650906,0.256633,-3.29513,1,12,0.6996708
9458,720578482999918592,211,-0.0287255,-0.0130785,-14.7223,-0.778802,-0.103827,11.5974,1,11,0.7856924
9459,720578826597302272,321,-0.0287255,-0.0130785,-14.7223,0.624599,0.0662585,5.16326,1,11,0.62810355
9460,720578895316779008,-211,-0.0287255,-0.0130785,-14.7223,-0.164942,-0.983649,11.0876,-1,12,0.9973822
9461,720578964036255744,-321,-0.0287255,-0.0130785,-14.7223,-0.114311,-0.32783,3.41395,-1,10,0.347188
9462,720579032755732480,211,-0.0287255,-0.0130785,-14.7223,-0.870225,-1.75344,20.2075,1,15,1.9575095
9463,720579170194685952,321,-0.0287255,-0.0130785,-14.7223,0.0358664,-0.246966,0.442399,1,11,0.24955682
9464,720579238914162688,321,-0.0287255,-0.0130785,-14.7223,-0.230174,0.5072,0.0277384,1,15,0.55698466
9465,720579307633639424,-321,-0.0287255,-0.0130785,-14.7223,0.0674374,1.26874,-0.407971,-1,0,1.270531
9466,720579376353116160,-321,-0.0287255,-0.0130785,-14.7223,0.479821,0.411916,-3.10239,-1,13,0.6323788
9467,720579445072592896,211,-0.0287255,-0.0130785,-14.7223,0.38468,0.261124,-9.45434,1,13,0.46493492
9468,720579513792069632,-211,-0.0287255,-0.0130785,-14.7223,0.0413093,-0.331977,-2.21877,-1,12,0.3345373
9469,720580407145267200,-211,-0.0287255,-0.0130785,-14.7223,-0.274751,0.133042,-0.0328106,-1,12,0.30526757
9470,720581094340034560,-211,-0.0287255,-0.0130785,-14.7223,-0.178369,0.080074,0.547318,-1,12,0.19551814
9471,720581300498464768,-211,-0.0287255,-0.0130785,-14.7223,-0.335935,0.222257,1.57889,-1,13,0.4028033
9472,720581437937418240,-211,-0.0287255,-0.0130785,-14.7223,0.0491735,-0.261962,-6.25027,-1,12,0.26653728
9473,720581506656894976,211,-0.0287255,-0.0130785,-14.7223,0.565653,-0.735756,-6.14064,1,10,0.9280626
9474,720581575376371712,-211,-0.0287255,-0.0130785,-14.7223,-0.272272,-0.246064,0.426389,-1,9,0.3669871
9475,720581918973755392,-321,-0.0287255,-0.0130785,-14.7223,-0.029395,0.247394,-0.0113999,-1,1,0.24913421
9476,720581987693232128,211,-0.0287255,-0.0130785,-14.7223,0.434411,0.0387668,7.2252,1,14,0.43613735
9477,720582056412708864,211,-0.0287255,-0.0130785,-14.7223,-0.322905,0.63223,5.0496,1,12,0.7099171
9478,720582125132185600,-211,-0.0287255,-0.0130785,-14.7223,-0.212186,-0.145807,2.438,-1,12,0.25745404
9479,720582331290615808,-211,-0.0287255,-0.0130785,-14.7223,0.0708979,0.228564,4.20496,-1,14,0.23930736
9480,720582400010092544,211,-0.0287255,-0.0130785,-14.7223,0.446765,0.0366236,4.1799,1,14,0.4482636
9481,720582468729569280,-211,-0.0287255,-0.0130785,-14.7223,0.203084,0.705446,4.18097,-1,12,0.73409617
9482,720582606168522752,211,-0.0287255,-0.0130785,-14.7223,-0.344196,-0.306737,1.96804,1,11,0.46104065
9483,720582674887999488,-211,-0.0287255,-0.0130785,-14.7223,-0.346263,-0.111562,5.08576,-1,10,0.36379135
9484,720582743607476224,211,-0.0287255,-0.0130785,-14.7223,-1.17333,-1.25627,9.70696,1,13,1.7189873
9485,720582881046429696,-211,-0.0287255,-0.0130785,-14.7223,-0.106389,-0.0711948,0.924363,-1,0,0.12801297
9486,720582949765906432,-321,-0.0287255,-0.0130785,-14.7223,-0.0560696,0.614832,0.0269113,-1,10,0.6173833
9487,720583018485383168,211,-0.0287255,-0.0130785,-14.7223,-0.253719,1.80407,-3.67993,1,4,1.8218237
9488,720583087204859904,321,-0.0287255,-0.0130785,-14.7223,-0.217424,0.745798,-0.966194,1,12,0.7768448
9489,720583155924336640,-211,-0.0287255,-0.0130785,-14.7223,-0.131421,0.734848,-1.71544,-1,6,0.7465073
9490,720583224643813376,211,-0.0287255,-0.0130785,-14.7223,-0.555977,-0.410953,-5.17008,1,0,0.6913702
9491,720583293363290112,-211,-0.0287255,-0.0130785,-14.7223,0.321955,0.302875,-4.399,-1,0,0.44202748
9492,720583499521720320,-211,-0.0287255,-0.0130785,-14.7223,0.0836446,-0.172247,1.65149,-1,13,0.19148223
9493,720583568241197056,211,-0.0287255,-0.0130785,-14.7223,-0.565004,-0.206271,0.570729,1,10,0.60147923
9494,720583636960673792,-211,-0.0287255,-0.0130785,-14.7223,-0.42013,0.205881,0.363704,-1,10,0.46786344
9495,720583705680150528,211,-0.0287255,-0.0130785,-14.7223,-0.00814304,-0.131035,-0.432919,1,0,0.13128777
9496,720583774399627264,-211,-0.0287255,-0.0130785,-14.7223,-0.127573,0.244927,-0.287548,-1,14,0.27615955
9497,720579307650420737,2212,0.895419,18.979,-20.8279,-0.219033,0.269825,0.225418,1,11,0.34753558
9498,720579307650424834,-211,0.895419,18.979,-20.8279,0.111958,-0.0201861,-0.28619,-1,1,0.11376323
9499,720583018502164481,-211,-14.3566,117.919,-254.46,0.12669,-0.0663666,0.0873791,-1,0,0.14302056
9500,720583018502168578,211,-14.3566,117.919,-254.46,0.103673,-0.0381564,0.0679338,1,0,0.110471725
9501,720583224660594689,211,-15.3746,-11.1634,-156.57,0.00879195,-0.109219,0.0207183,1,1,0.1095723
9502,720583293380071425,-211,22.7915,22.4216,-333.072,0.0640839,-0.213906,0.0371511,-1,4,0.22329918
9503,720583293380075522,211,22.7915,22.4216,-333.072,-0.0589623,0.313928,-0.178269,1,13,0.3194172
9504,720584049277534208,211,1.64259,2.96839,98.9729,0.135999,-0.0874337,0.864092,1,7,0.16167986
9505,720585423667068928,-211,-0.0287255,-0.0130785,-14.7223,-0.00678748,0.199068,-1.47681,-1,14,0.19918367
9506,720585904703406080,211,-0.0287255,-0.0130785,-14.7223,0.182862,0.0712891,-4.95914,1,11,0.19626677
9507,720586179581313024,211,-0.0287255,-0.0130785,-14.7223,-0.110655,0.100281,0.230545,1,0,0.14933455
9508,720586248300789760,-211,-0.0287255,-0.0130785,-14.7223,0.102292,0.0792669,-0.121065,-1,0,0.12940979
9509,720587072934510592,-211,-0.0287255,-0.0130785,-14.7223,0.259694,-0.115,0.441156,-1,15,0.28401756
9510,720587210373464064,-211,-0.0287255,-0.0130785,-14.7223,-0.354397,-0.048339,0.021009,-1,1,0.3576785
9511,720587210390245377,-211,-35.0274,-5.84162,-12.6048,-0.291246,-0.348492,0.0833396,-1,10,0.45417055
9512,720587210390249474,-211,-35.0274,-5.84162,-12.6048,0.183095,0.115106,-0.0402714,-1,9,0.21627104
9513,720587210390253570,-211,-35.0274,-5.84162,-12.6048,0.0926965,0.0697643,-0.0414373,-1,0,0.11601594
9514,720587553970847744,211,-0.0287255,-0.0130785,-14.7223,0.135904,-0.142289,4.5384,1,15,0.19676396
9515,720587622690324480,-211,-0.0287255,-0.0130785,-14.7223,0.530446,0.36102,10.0029,-1,12,0.6416451
9516,720588103726661632,-211,-0.0287255,-0.0130785,-14.7223,-0.184431,-0.0772708,0.156684,-1,10,0.19996393
9517,720588172446138368,211,-0.0287255,-0.0130785,-14.7223,0.0878153,0.197673,-0.665799,1,9,0.21630104
9518,720588241165615104,-211,-0.0287255,-0.0130785,-14.7223,-0.141936,0.447972,-0.647021,-1,11,0.46991995
9519,720588653482475520,211,3.34624,-4.63915,-25.3077,0.0250395,0.116689,0.0435649,1,1,0.11934529
9520,720588722201952256,-211,3.34624,-4.63915,-25.3077,0.0444875,-0.21199,-0.261632,-1,7,0.2166077
9521,720588722218733569,2212,138.585,-218.92,-330.112,0.0179297,-0.164644,0.0685203,1,4,0.16561739
9522,720588722218737666,211,138.585,-218.92,-330.112,0.131325,-0.162767,-0.114414,1,6,0.20913956
9523,720588722218741762,2212,138.585,-218.92,-330.112,-0.171595,0.188334,0.0381333,1,13,0.25478333
9524,720591402261544960,211,-16.2745,4.79817,-1023.09,-0.153556,0.00823569,-3.27149,1,2,0.1537767
9525,720595800308056064,-2212,-122.611,-84.7558,1446.95,-0.56775,-0.499229,7.39773,-1,3,0.7560223
9526,720595869027532800,211,-122.611,-84.7558,1446.95,-0.192343,-0.0160359,1.67806,1,4,0.1930103
9527,725079746165080064,-321,0.00951924,0.00584088,6.05665,0.368937,0.925582,-0.867852,-1,12,0.9964018
9528,725079814884556800,211,0.00951924,0.00584088,6.05665,0.483731,0.0436646,-0.878291,1,11,0.48569772
9529,725080021042987008,211,0.00951924,0.00584088,6.05665,-0.0815113,0.136669,-2.96123,1,13,0.15913047
9530,725080158481940480,211,0.00951924,0.00584088,6.05665,0.170156,-0.306489,7.32408,1,6,0.35055465
9531,725080227201417216,-211,0.00951924,0.00584088,6.05665,0.728186,-0.154606,-0.0125075,-1,13,0.7444178
9532,725080295920893952,211,0.00951924,0.00584088,6.05665,0.462877,0.351799,-0.137734,1,13,0.5813929
9533,725080364640370688,-211,0.00951924,0.00584088,6.05665,0.00588794,-0.1691,0.183156,-1,8,0.16920248
9534,725080433359847424,211,0.00951924,0.00584088,6.05665,-0.0323287,0.144613,-0.416222,1,0,0.14818254
9535,725080502079324160,-211,0.00951924,0.00584088,6.05665,0.184935,-0.674031,0.112446,-1,11,0.6989412
9536,725080570798800896,211,0.00951924,0.00584088,6.05665,-0.530011,0.594722,3.74805,1,13,0.79662156
9537,725080639518277632,321,0.00951924,0.00584088,6.05665,0.0875063,-0.150006,-1.52423,1,10,0.1736639
9538,725080708237754368,-321,0.00951924,0.00584088,6.05665,-0.248841,-0.0792696,-1.96894,-1,13,0.26116186
9539,725080845676707840,211,0.00951924,0.00584088,6.05665,-0.250916,-0.546404,-5.18143,1,15,0.60126215
9540,725080914396184576,-211,0.00951924,0.00584088,6.05665,-0.279645,0.216749,-0.478161,-1,11,0.35380992
9541,725081257993568256,-211,0.00951924,0.00584088,6.05665,-0.183408,0.0809475,0.77056,-1,12,0.20047691
9542,725081326713044992,211,0.00951924,0.00584088,6.05665,0.0804989,0.267561,-0.0554804,1,11,0.27940822
9543,725081395432521728,211,0.00951924,0.00584088,6.05665,0.267524,-0.240272,-1.27526,1,14,0.35958272
9544,725081464151998464,-211,0.00951924,0.00584088,6.05665,0.0589408,0.403966,-0.915803,-1,11,0.40824324
9545,725081532871475200,211,0.00951924,0.00584088,6.05665,0.116282,-0.0692735,-0.255189,1,0,0.13535258
9546,725081601590951936,-211,0.00951924,0.00584088,6.05665,0.0142556,0.549827,-2.73477,-1,13,0.55001175
9547,725081670310428672,211,0.00951924,0.00584088,6.05665,0.275382,-0.135339,-5.34065,1,13,0.30684182
9548,725081807749382144,211,0.00951924,0.00584088,6.05665,0.228345,0.0694457,-1.36221,1,12,0.23867163
9549,725081876468858880,321,0.00951924,0.00584088,6.05665,-0.465206,-0.0502052,-11.5329,1,12,0.46790725
9550,725081945188335616,-211,0.00951924,0.00584088,6.05665,-0.195895,-0.635472,-2.2233,-1,13,0.6649808
9551,725082013907812352,-211,0.00951924,0.00584088,6.05665,0.163742,0.27708,-0.295813,-1,11,0.32184586
9552,725082082627289088,211,0.00951924,0.00584088,6.05665,-0.760942,-0.116336,-0.281658,1,12,0.7697836
9553,725082151346765824,-211,0.00951924,0.00584088,6.05665,-0.00208087,-0.110257,-0.195888,-1,0,0.11027663
9554,725082220066242560,211,0.00951924,0.00584088,6.05665,-0.478602,-0.076717,0.0614384,1,14,0.48471162
9555,725082701102579712,211,0.00951924,0.00584088,6.05665,0.401031,0.578311,-0.261846,1,12,0.7037538
9556,725082769822056448,-211,0.00951924,0.00584088,6.05665,-0.0491915,0.630571,-1.32292,-1,10,0.6324868
9557,725082838541533184,-2212,0.00951924,0.00584088,6.05665,-0.506076,0.155643,-3.89504,-1,11,0.5294692
9558,725082975980486656,211,0.00951924,0.00584088,6.05665,0.116152,0.0194736,-1.81408,1,0,0.11777312
9559,725083044699963392,-211,0.00951924,0.00584088,6.05665,0.266502,-0.502108,-0.851172,-1,12,0.5684503
9560,725083113419440128,-321,0.00951924,0.00584088,6.05665,-0.425892,0.0622801,0.672416,-1,10,0.43042168
9561,725083182138916864,211,0.00951924,0.00584088,6.05665,-0.0897393,0.164855,1.03511,1,15,0.1876974
9562,725083250858393600,211,0.00951924,0.00584088,6.05665,0.279222,0.57784,-0.149715,1,14,0.64176625
9563,725083388297347072,211,0.00951924,0.00584088,6.05665,1.57577,-0.796986,-38.1861,1,13,1.7658533
9564,725083525736300544,211,0.00951924,0.00584088,6.05665,0.171756,0.591956,13.4518,1,13,0.6163701
9565,725083663175254016,211,0.00951924,0.00584088,6.05665,-0.0969528,-0.272604,0.959209,1,11,0.28933161
9566,725083731894730752,211,0.00951924,0.00584088,6.05665,-0.782616,-0.406281,0.64038,1,12,0.88178915
9567,725083800614207488,-211,0.00951924,0.00584088,6.05665,0.113442,-0.0149679,0.110984,-1,0,0.11442519
9568,725083869333684224,2212,0.00951924,0.00584088,6.05665,-0.784954,0.678533,-0.56605,1,12,1.037574
9569,725083938053160960,-211,0.00951924,0.00584088,6.05665,-0.193115,-0.0488377,0.1328,-1,7,0.19919468
9570,725084075492114432,211,0.00951924,0.00584088,6.05665,0.296298,0.218264,-0.15203,1,16,0.36801043
9571,725084144211591168,-211,0.00951924,0.00584088,6.05665,-0.211333,0.665525,-2.08223,-1,12,0.698273
9572,725084212931067904,-211,0.00951924,0.00584088,6.05665,-0.655642,-0.19021,-1.92521,-1,14,0.6826758
9573,725084281650544640,211,0.00951924,0.00584088,6.05665,-0.0247313,0.241522,-1.97244,1,13,0.2427849
9574,725084350370021376,-211,0.00951924,0.00584088,6.05665,0.173643,-0.0944196,-0.214181,-1,8,0.1976536
9575,725084419089498112,211,0.00951924,0.00584088,6.05665,-0.356873,0.201016,-3.18012,1,1,0.4095922
9576,725084487808974848,-211,0.00951924,0.00584088,6.05665,0.16838,0.15498,-0.817905,-1,11,0.2288463
9577,725084556528451584,-211,0.00951924,0.00584088,6.05665,-0.616972,-0.595187,-4.10999,-1,16,0.8572643
9578,725084625247928320,211,0.00951924,0.00584088,6.05665,-0.0996104,-0.345753,-5.32535,1,12,0.35981578
9579,725084693967405056,-211,0.00951924,0.00584088,6.05665,-0.234003,-0.151209,-3.8352,-1,0,0.27860647
9580,725084762686881792,-321,0.00951924,0.00584088,6.05665,-0.149998,0.247967,-2.34568,-1,14,0.28980514
9581,725084831406358528,211,0.00951924,0.00584088,6.05665,0.180779,-0.154093,-1.92903,1,14,0.23754095
9582,725084900125835264,211,0.00951924,0.00584088,6.05665,-0.172186,-0.126793,-0.362346,1,10,0.21383284
9583,725084968845312000,211,0.00951924,0.00584088,6.05665,-0.352482,-0.181655,0.568638,1,12,0.39653763
9584,725085037564788736,-211,0.00951924,0.00584088,6.05665,-0.653019,-0.493446,-0.248016,-1,12,0.8184881
9585,725085106284265472,-211,0.00951924,0.00584088,6.05665,0.112926,0.174161,1.36356,-1,1,0.20756768
9586,725085175003742208,211,0.00951924,0.00584088,6.05665,-0.715629,0.0897398,1.30024,1,10,0.7212337
9587,725085243723218944,-211,0.00951924,0.00584088,6.05665,-0.263855,-0.382822,0.445816,-1,10,0.46494317
9588,725085312442695680,211,0.00951924,0.00584088,6.05665,0.101698,0.203729,0.694674,1,8,0.22770154
9589,725085381162172416,-211,0.00951924,0.00584088,6.05665,-0.299133,-0.34013,1.43574,-1,11,0.4529558
9590,725080158498721793,-211,20.4171,-40.514,958.0,0.115883,0.0103077,0.127726,-1,0,0.116340525
9591,725081807766163457,2212,465.828,-108.886,-2950.0,-0.0701757,0.418859,0.227594,1,0,0.42469692
9592,725081807766167554,2212,465.828,-108.886,-2950.0,0.0130009,-0.151866,-0.0522809,1,0,0.15242147
9593,725082013924593665,2212,-277.386,773.771,-851.714,-0.0510728,-0.183571,-0.102265,1,0,0.19054328
9594,725082013924597762,2212,-277.386,773.771,-851.714,0.284523,0.305323,0.109191,1,2,0.41734335
9595,725082013924601858,2212,-277.386,773.771,-851.714,-0.0678843,-0.085831,-0.0102464,1,0,0.10943144
9596,725083388314128385,211,61.7969,-32.1404,-1502.5,-0.383886,0.0935014,-0.309435,1,1,0.39510882
9597,725084419106279425,-211,-27.1283,16.1262,-239.134,-0.18978,-0.18435,0.0914076,-1,11,0.26457772
9598,725084419106283522,2212,-27.1283,16.1262,-239.134,-0.142313,-0.0914422,0.0336151,1,8,0.1691587
9599,725085862198509568,-211,-0.228349,-19.0912,-56.5373,-0.103454,-0.117943,-0.026169,-1,5,0.1568862
